NOM_PROV,NATCODE,MUNICIPIO_NOMBRE,A_PRIM_DET_OFICIAL,A_PRIM_DET_CITSCI,QUIEN FUE ANTES,METH,Year
Araba/Álava,34160101055,Valdegovía/Gaubea,0,2023,-2023,CITS,año_2023
Albacete,34080202009,Almansa,0,2023,-2023,CITS,año_2023
Albacete,34080202037,Hellín,0,2023,-2023,CITS,año_2023
Albacete,34080202045,Madrigueras,0,2023,-2023,CITS,año_2023
Albacete,34080202079,Villamalea,0,2023,-2023,CITS,año_2023
Albacete,34080202082,Villatoya,0,2023,-2023,CITS,año_2023
Alicante/Alacant,34100303042,"Poble Nou de Benitatxell, el/Benitachell",0,2023,-2023,CITS,año_2023
Alicante/Alacant,34100303075,"Castell de Guadalest, el",0,2023,-2023,CITS,año_2023
Almería,34010404022,Bédar,0,2023,-2023,CITS,año_2023
Almería,34010404029,Berja,0,2023,-2023,CITS,año_2023
Almería,34010404041,Enix,0,2023,-2023,CITS,año_2023
Barcelona,34090808016,Bagà,0,2023,-2023,CITS,año_2023
Barcelona,34090808237,Sant Quirze de Besora,0,2023,-2023,CITS,año_2023
Cádiz,34011111005,Algodonales,0,2023,-2023,CITS,año_2023
Cádiz,34011111010,Bornos,0,2023,-2023,CITS,año_2023
Cádiz,34011111012,Cádiz,0,2023,-2023,CITS,año_2023
Cádiz,34011111016,Chipiona,0,2023,-2023,CITS,año_2023
Cádiz,34011111031,San Fernando,0,2023,-2023,CITS,año_2023
Córdoba,34011414024,Encinas Reales,0,2023,-2023,CITS,año_2023
Córdoba,34011414049,Palma del Río,0,2023,-2023,CITS,año_2023
Cuenca,34081616202,Talayuelas,0,2023,-2023,CITS,año_2023
Granada,34011818007,Albuñuelas,0,2023,-2023,CITS,año_2023
Granada,34011818011,Alfacar,0,2023,-2023,CITS,año_2023
Granada,34011818047,Cenes de la Vega,0,2023,-2023,CITS,año_2023
Granada,34011818062,Churriana de la Vega,0,2023,-2023,CITS,año_2023
Granada,34011818071,Dúrcal,0,2023,-2023,CITS,año_2023
Granada,34011818905,"Gabias, Las",0,2023,-2023,CITS,año_2023
Granada,34011818127,Maracena,0,2023,-2023,CITS,año_2023
Granada,34011818147,Órgiva,0,2023,-2023,CITS,año_2023
Granada,34011818149,Villa de Otura,0,2023,-2023,CITS,año_2023
Guadalajara,34081919124,Fuentenovilla,0,2023,-2023,CITS,año_2023
Gipuzkoa,34162020903,Astigarraga,0,2023,-2023,CITS,año_2023
Huelva,34012121002,Aljaraque,0,2023,-2023,CITS,año_2023
Huelva,34012121021,Cartaya,0,2023,-2023,CITS,año_2023
Huelva,34012121042,Isla Cristina,0,2023,-2023,CITS,año_2023
Huelva,34012121050,Moguer,0,2023,-2023,CITS,año_2023
Huelva,34012121055,Palos de la Frontera,0,2023,-2023,CITS,año_2023
Huelva,34012121060,Punta Umbría,0,2023,-2023,CITS,año_2023
Huesca,34022222019,Alerre,0,2023,-2023,CITS,año_2023
Huesca,34022222025,Altorricón,0,2023,-2023,CITS,año_2023
Huesca,34022222076,Canal de Berdún,0,2023,-2023,CITS,año_2023
Huesca,34022222117,Graus,0,2023,-2023,CITS,año_2023
Huesca,34022222201,Salas Altas,0,2023,-2023,CITS,año_2023
Huesca,34022222225,Tamarite de Litera,0,2023,-2023,CITS,año_2023
Lleida,34092525019,Almacelles,0,2023,-2023,CITS,año_2023
Lleida,34092525097,Fulleda,0,2023,-2023,CITS,año_2023
Lleida,34092525182,Puigverd de Lleida,0,2023,-2023,CITS,año_2023
Madrid,34132828047,Collado Villalba,0,2023,-2023,CITS,año_2023
Madrid,34132828065,Getafe,0,2023,-2023,CITS,año_2023
Madrid,34132828172,Villalbilla,0,2023,-2023,CITS,año_2023
Madrid,34132828181,Villaviciosa de Odón,0,2023,-2023,CITS,año_2023
Málaga,34012929015,Antequera,0,2023,-2023,CITS,año_2023
Málaga,34012929050,Cútar,0,2023,-2023,CITS,año_2023
Málaga,34012929073,Monda,0,2023,-2023,CITS,año_2023
Málaga,34012929084,Ronda,0,2023,-2023,CITS,año_2023
Navarra,34153131193,Cendea de Olza/Oltza Zendea,0,2023,-2023,CITS,año_2023
Navarra,34153131221,Doneztebe/Santesteban,0,2023,-2023,CITS,año_2023
Navarra,34153131098,Esteribar,0,2023,-2023,CITS,año_2023
Navarra,34153131101,Ezcabarte,0,2023,-2023,CITS,año_2023
Navarra,34153131122,Huarte/Uharte,0,2023,-2023,CITS,año_2023
Navarra,34153131153,Lesaka,0,2023,-2023,CITS,año_2023
Navarra,34153131201,Pamplona/Iruña,0,2023,-2023,CITS,año_2023
Navarra,34153131216,Sangüesa/Zangoza,0,2023,-2023,CITS,año_2023
Pontevedra,34123636008,Cangas,0,2023,-2023,CITS,año_2023
Pontevedra,34123636029,Moaña,0,2023,-2023,CITS,año_2023
Pontevedra,34123636045,Redondela,0,2023,-2023,CITS,año_2023
Pontevedra,34123636051,Sanxenxo,0,2023,-2023,CITS,año_2023
Pontevedra,34123636057,Vigo,0,2023,-2023,CITS,año_2023
Segovia,34074040155,Palazuelos de Eresma,0,2023,-2023,CITS,año_2023
Sevilla,34014141004,Alcalá de Guadaíra,0,2023,-2023,CITS,año_2023
Sevilla,34014141005,Alcalá del Río,0,2023,-2023,CITS,año_2023
Sevilla,34014141012,Aznalcázar,0,2023,-2023,CITS,año_2023
Sevilla,34014141017,Bormujos,0,2023,-2023,CITS,año_2023
Sevilla,34014141028,Castilleja de Guzmán,0,2023,-2023,CITS,año_2023
Sevilla,34014141029,Castilleja de la Cuesta,0,2023,-2023,CITS,año_2023
Sevilla,34014141058,Mairena del Alcor,0,2023,-2023,CITS,año_2023
Sevilla,34014141065,Morón de la Frontera,0,2023,-2023,CITS,año_2023
Sevilla,34014141070,Palomares del Río,0,2023,-2023,CITS,año_2023
Sevilla,34014141085,Salteras,0,2023,-2023,CITS,año_2023
Sevilla,34014141086,San Juan de Aznalfarache,0,2023,-2023,CITS,año_2023
Sevilla,34014141094,Umbrete,0,2023,-2023,CITS,año_2023
Sevilla,34014141098,Villanueva del Ariscal,0,2023,-2023,CITS,año_2023
Tarragona,34094343073,Llorac,0,2023,-2023,CITS,año_2023
Bizkaia,34164848044,Getxo,0,2023,-2023,CITS,año_2023
Bizkaia,34164848094,Igorre,0,2023,-2023,CITS,año_2023
Bizkaia,34164848083,Ortuella,0,2023,-2023,CITS,año_2023
Bizkaia,34164848097,Zaratamo,0,2023,-2023,CITS,año_2023
Zaragoza,34025050023,Almonacid de la Cuba,0,2023,-2023,CITS,año_2023
Zaragoza,34025050066,Cadrete,0,2023,-2023,CITS,año_2023
Zaragoza,34025050163,María de Huerva,0,2023,-2023,CITS,año_2023
Zaragoza,34025050181,Muel,0,2023,-2023,CITS,año_2023
Melilla,34195252001,Melilla,0,2023,-2023,CITS,año_2023
Girona,34091717150,Riudellots de la Selva,2008,2023,-15,FSUR,2014-2022
Barcelona,34090808223,Sant Llorenç Savall,2009,2023,-14,FSUR,2014-2022
Barcelona,34090808182,"Pont de Vilomara i Rocafort, El",2010,2023,-13,FSUR,2014-2022
Barcelona,34090808206,Sant Cugat Sesgarrigues,2010,2023,-13,FSUR,2014-2022
Tarragona,34094343111,"Pobla de Montornès, La",2010,2023,-13,FSUR,2014-2022
Tarragona,34094343126,"Riera de Gaià, La",2010,2023,-13,FSUR,2014-2022
Barcelona,34090808062,Castellnou de Bages,2011,2023,-12,FSUR,2014-2022
Barcelona,34090808084,Fonollosa,2011,2023,-12,FSUR,2014-2022
Tarragona,34094343002,Albinyana,2011,2023,-12,FSUR,2014-2022
Tarragona,34094343031,"Borges del Camp, Les",2011,2023,-12,FSUR,2014-2022
Tarragona,34094343129,Riudoms,2011,2023,-12,FSUR,2014-2022
Alicante/Alacant,34100303034,Benijófar,2012,2023,-11,FSUR,2014-2022
Girona,34091717182,Santa Llogaia d'Àlguema,2012,2023,-11,FSUR,2014-2022
Alicante/Alacant,34100303080,Jacarilla,2013,2023,-10,FSUR,2014-2022
Barcelona,34090808059,Castellfollit del Boix,2013,2023,-10,FSUR,2014-2022
Barcelona,34090808164,"Pla del Penedès, El",2013,2023,-10,FSUR,2014-2022
Barcelona,34090808274,Súria,2013,2023,-10,FSUR,2014-2022
Girona,34091717074,Fortià,2013,2023,-10,FSUR,2014-2022
Tarragona,34094343011,Almoster,2013,2023,-10,FSUR,2014-2022
Tarragona,34094343108,"Pla de Santa Maria, El",2013,2023,-10,FSUR,2014-2022
Tarragona,34094343118,Pratdip,2013,2023,-10,FSUR,2014-2022
Barcelona,34090808227,Sant Martí Sarroca,2014,2023,-9,FSUR,2014-2022
Tarragona,34094343001,Aiguamúrcia,2014,2023,-9,FSUR,2014-2022
Tarragona,34094343127,Riudecanyes,2014,2023,-9,FSUR,2014-2022
Girona,34091717050,Cervià de Ter,2015,2023,-8,FSUR,2014-2022
Girona,34091717133,"Planes d'Hostoles, Les",2015,2023,-8,FSUR,2014-2022
Murcia,34143030009,Archena,2015,2023,-8,FSUR,2014-2022
Murcia,34143030024,Lorca,2015,2023,-8,FSUR,2014-2022
Valencia/València,34104646014,Albuixech,2015,2023,-8,FSUR,2014-2022
Valencia/València,34104646075,Bufali,2015,2023,-8,FSUR,2014-2022
Valencia/València,34104646150,Llutxent,2015,2023,-8,FSUR,2014-2022
"Balears, Illes",34040707017,Costitx,2016,2023,-7,FSUR,2014-2022
Granada,34011818006,Albuñol,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646002,Ador,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646019,"Alcúdia, l'",2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646065,Beniparrell,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646130,Gavarda,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646139,Guadassuar,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646160,Manuel,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646180,Novetlè/Novelé,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646215,Riola,2016,2023,-7,FSUR,2014-2022
Valencia/València,34104646243,Torrella,2016,2023,-7,FSUR,2014-2022
Zaragoza,34025050074,Caspe,2016,2023,-7,FSUR,2014-2022
Almería,34010404102,Vícar,2017,2023,-6,FSUR,2014-2022
Cádiz,34011111032,Sanlúcar de Barrameda,2017,2023,-6,FSUR,2014-2022
Castellón/Castelló,34101212001,Atzeneta del Maestrat,2017,2023,-6,FSUR,2014-2022
Navarra,34153131250,Bera,2017,2023,-6,FSUR,2014-2022
Valencia/València,34104646031,Alginet,2017,2023,-6,FSUR,2014-2022
Valencia/València,34104646044,Ayora,2017,2023,-6,FSUR,2014-2022
Valencia/València,34104646107,Chella,2017,2023,-6,FSUR,2014-2022
Valencia/València,34104646162,Massalavés,2017,2023,-6,FSUR,2014-2022
Barcelona,34090808116,"Masies de Roda, Les",2018,2023,-5,FSUR,2014-2022
Barcelona,34090808139,Mura,2018,2023,-5,FSUR,2014-2022
Girona,34091717077,Garriguella,2018,2023,-5,FSUR,2014-2022
Alicante/Alacant,34100303002,Agost,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303006,Alcalalí,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303010,Alfafara,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303020,Balones,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303035,Benilloba,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303039,Benimassot,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303044,Bigastro,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303049,Callosa de Segura,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303051,"Camp de Mirra, el/Campo de Mirra",2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303078,Hondón de los Frailes,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303060,Quatretondeta,2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303114,"Romana, la",2019,2023,-4,FSUR,2014-2022
Alicante/Alacant,34100303123,Sax,2019,2023,-4,FSUR,2014-2022
Castellón/Castelló,34101212072,Llucena/Lucena del Cid,2019,2023,-4,FSUR,2014-2022
Cuenca,34081616125,Minglanilla,2019,2023,-4,FSUR,2014-2022
Girona,34091717139,"Preses, Les",2019,2023,-4,FSUR,2014-2022
Murcia,34143030002,Abarán,2019,2023,-4,FSUR,2014-2022
Murcia,34143030015,Caravaca de la Cruz,2019,2023,-4,FSUR,2014-2022
Murcia,34143030017,Cehegín,2019,2023,-4,FSUR,2014-2022
Murcia,34143030043,Yecla,2019,2023,-4,FSUR,2014-2022
Tarragona,34094343138,Santa Bàrbara,2019,2023,-4,FSUR,2014-2022
Tarragona,34094343139,Santa Coloma de Queralt,2019,2023,-4,FSUR,2014-2022
Tarragona,34094343156,Ulldecona,2019,2023,-4,FSUR,2014-2022
Teruel,34024444246,Valderrobres,2019,2023,-4,FSUR,2014-2022
Valencia/València,34104646006,Albaida,2019,2023,-4,FSUR,2014-2022
Valencia/València,34104646045,Barxeta,2019,2023,-4,FSUR,2014-2022
Valencia/València,34104646049,Bellús,2019,2023,-4,FSUR,2014-2022
Valencia/València,34104646115,Dos Aguas,2019,2023,-4,FSUR,2014-2022
Valencia/València,34104646203,"Pobla Llarga, la",2019,2023,-4,FSUR,2014-2022
Valencia/València,34104646103,Quartell,2019,2023,-4,FSUR,2014-2022
"Balears, Illes",34040707019,Escorca,2020,2023,-3,FSUR,2014-2022
Gipuzkoa,34162020079,Zarautz,2020,2023,-3,FSUR,2014-2022
Lleida,34092525228,Torrefarrera,2020,2023,-3,FSUR,2014-2022
Tarragona,34094343068,Godall,2020,2023,-3,FSUR,2014-2022
Bizkaia,34164848901,Derio,2020,2023,-3,FSUR,2014-2022
Bizkaia,34164848084,Sestao,2020,2023,-3,FSUR,2014-2022
Bizkaia,34164848011,Arrigorriaga,2021,2023,-2,FSUR,2014-2022
Bizkaia,34164848902,Erandio,2021,2023,-2,FSUR,2014-2022
Lleida,34092525220,Térmens,2022,2023,-1,FSUR,2014-2022
Navarra,34153131050,Baztan,2022,2023,-1,FSUR,2014-2022
Sevilla,34014141016,Bollullos de la Mitación,2022,2023,-1,FSUR,2014-2022
Sevilla,34014141038,Dos Hermanas,2022,2023,-1,FSUR,2014-2022
Ceuta,34185151001,Ceuta,2022,2023,-1,FSUR,2014-2022
Cádiz,34011111035,Tarifa,2023,2023,0,SIM,2014-2022
Pontevedra,34123636058,Vilaboa,2023,2023,0,SIM,2014-2022
Sevilla,34014141020,"Cabezas de San Juan, Las",2023,2023,0,SIM,2014-2022
Ávila,34070505240,Sotillo de la Adrada,0,2022,-2022,CITS,2014-2022
Cádiz,34011111021,Jimena de la Frontera,0,2022,-2022,CITS,2014-2022
Cádiz,34011111027,"Puerto de Santa María, El",0,2022,-2022,CITS,2014-2022
Cádiz,34011111030,Rota,0,2022,-2022,CITS,2014-2022
Granada,34011818057,Cúllar Vega,0,2022,-2022,CITS,2014-2022
Granada,34011818134,Monachil,0,2022,-2022,CITS,2014-2022
Granada,34011818911,Vegas del Genil,0,2022,-2022,CITS,2014-2022
Huelva,34012121041,Huelva,0,2022,-2022,CITS,2014-2022
Huesca,34022222187,"Puebla de Castro, La",0,2022,-2022,CITS,2014-2022
Huesca,34022222193,Pueyo de Santa Cruz,0,2022,-2022,CITS,2014-2022
Lleida,34092525161,Conca de Dalt,0,2022,-2022,CITS,2014-2022
Málaga,34012929043,Colmenar,0,2022,-2022,CITS,2014-2022
Navarra,34153131060,Burlada/Burlata,0,2022,-2022,CITS,2014-2022
Sevilla,34014141021,Camas,0,2022,-2022,CITS,2014-2022
Sevilla,34014141040,Espartinas,0,2022,-2022,CITS,2014-2022
Sevilla,34014141059,Mairena del Aljarafe,0,2022,-2022,CITS,2014-2022
Sevilla,34014141093,Tomares,0,2022,-2022,CITS,2014-2022
Sevilla,34014141096,Valencina de la Concepción,0,2022,-2022,CITS,2014-2022
Tarragona,34094343018,Arnes,0,2022,-2022,CITS,2014-2022
Teruel,34024444071,Castellote,0,2022,-2022,CITS,2014-2022
Bizkaia,34164848082,Santurtzi,0,2022,-2022,CITS,2014-2022
Barcelona,34090808127,Monistrol de Montserrat,2010,2022,-12,FSUR,2014-2022
Barcelona,34090808134,Figaró-Montmany,2012,2022,-10,FSUR,2014-2022
Barcelona,34090808104,"Llacuna, La",2012,2022,-10,FSUR,2014-2022
Girona,34091717101,Massanes,2013,2022,-9,FSUR,2014-2022
Girona,34091717110,Mont-ras,2014,2022,-8,FSUR,2014-2022
Murcia,34143030029,Mula,2014,2022,-8,FSUR,2014-2022
Castellón/Castelló,34101212010,Almedíjar,2016,2022,-6,FSUR,2014-2022
Teruel,34024444013,Alcañiz,2016,2022,-6,FSUR,2014-2022
Valencia/València,34104646148,Loriguilla,2016,2022,-6,FSUR,2014-2022
Bizkaia,34164848020,Bilbao,2016,2022,-6,FSUR,2014-2022
Bizkaia,34164848015,Basauri,2017,2022,-5,FSUR,2014-2022
Zaragoza,34025050089,Cuarte de Huerva,2017,2022,-5,FSUR,2014-2022
Girona,34091717161,Sant Feliu de Pallerols,2018,2022,-4,FSUR,2014-2022
Alicante/Alacant,34100303017,"Alqueria d'Asnar, l'",2019,2022,-3,FSUR,2014-2022
Alicante/Alacant,34100303140,Villena,2019,2022,-3,FSUR,2014-2022
Valencia/València,34104646099,Cortes de Pallás,2019,2022,-3,FSUR,2014-2022
Valencia/València,34104646263,Zarra,2019,2022,-3,FSUR,2014-2022
Lleida,34092525190,Salàs de Pallars,2020,2022,-2,FSUR,2014-2022
Castellón/Castelló,34101212007,Alfondeguilla,2021,2022,-1,FSUR,2014-2022
Castellón/Castelló,34101212020,Barracas,2021,2022,-1,FSUR,2014-2022
Gipuzkoa,34162020040,Hernani,2021,2022,-1,FSUR,2014-2022
Sevilla,34014141044,Gelves,2023,2022,1,CITS,2014-2022
Almería,34010404038,Dalías,0,2021,-2021,CITS,2014-2022
Almería,34010404053,Huércal-Overa,0,2021,-2021,CITS,2014-2022
Cádiz,34011111006,Arcos de la Frontera,0,2021,-2021,CITS,2014-2022
Cádiz,34011111015,Chiclana de la Frontera,0,2021,-2021,CITS,2014-2022
Granada,34011818101,Huétor Vega,0,2021,-2021,CITS,2014-2022
Granada,34011818153,Peligros,0,2021,-2021,CITS,2014-2022
Gipuzkoa,34162020016,Aia,0,2021,-2021,CITS,2014-2022
Huesca,34022222061,Binéfar,0,2021,-2021,CITS,2014-2022
Lleida,34092525053,Benavent de Segrià,0,2021,-2021,CITS,2014-2022
Málaga,34012929045,Cómpeta,0,2021,-2021,CITS,2014-2022
Málaga,34012929086,Sayalonga,0,2021,-2021,CITS,2014-2022
Barcelona,34090808066,Castellví de Rosanes,2007,2021,-14,FSUR,2014-2022
Tarragona,34094343050,Creixell,2009,2021,-12,FSUR,2014-2022
Barcelona,34090808148,Olivella,2010,2021,-11,FSUR,2014-2022
Barcelona,34090808306,Vilalba Sasserra,2014,2021,-7,FSUR,2014-2022
Girona,34091717218,Vilademuls,2014,2021,-7,FSUR,2014-2022
Tarragona,34094343004,Alcanar,2014,2021,-7,FSUR,2014-2022
Tarragona,34094343901,Deltebre,2014,2021,-7,FSUR,2014-2022
Girona,34091717081,Gualta,2015,2021,-6,FSUR,2014-2022
Valencia/València,34104646034,Almoines,2015,2021,-6,FSUR,2014-2022
Valencia/València,34104646200,"Pobla del Duc, la",2015,2021,-6,FSUR,2014-2022
Alicante/Alacant,34100303055,Catral,2016,2021,-5,FSUR,2014-2022
Almería,34010404032,Carboneras,2016,2021,-5,FSUR,2014-2022
Alicante/Alacant,34100303098,Orxeta,2017,2021,-4,FSUR,2014-2022
Barcelona,34090808269,Seva,2018,2021,-3,FSUR,2014-2022
Gipuzkoa,34162020069,Donostia/San Sebastián,2018,2021,-3,FSUR,2014-2022
Tarragona,34094343064,Gandesa,2018,2021,-3,FSUR,2014-2022
Alicante/Alacant,34100303053,Castalla,2019,2021,-2,FSUR,2014-2022
Alicante/Alacant,34100303135,"Vall d'Ebo, la",2019,2021,-2,FSUR,2014-2022
Girona,34091717102,Maçanet de Cabrenys,2019,2021,-2,FSUR,2014-2022
Valencia/València,34104646144,Jarafuel,2019,2021,-2,FSUR,2014-2022
Barcelona,34090808008,Argençola,2022,2021,1,CITS,2014-2022
Granada,34011818084,Gójar,2022,2021,1,CITS,2014-2022
Lleida,34092525156,Os de Balaguer,2023,2021,2,CITS,2014-2022
Albacete,34080202003,Albacete,0,2020,-2020,CITS,2014-2022
Almería,34010404003,Adra,0,2020,-2020,CITS,2014-2022
Almería,34010404902,"Ejido, El",0,2020,-2020,CITS,2014-2022
Almería,34010404048,"Gallardos, Los",0,2020,-2020,CITS,2014-2022
Almería,34010404079,Roquetas de Mar,0,2020,-2020,CITS,2014-2022
Barcelona,34090808283,Tona,0,2020,-2020,CITS,2014-2022
Cuenca,34081616113,Iniesta,0,2020,-2020,CITS,2014-2022
Granada,34011818003,Albolote,0,2020,-2020,CITS,2014-2022
Granada,34011818021,Armilla,0,2020,-2020,CITS,2014-2022
Granada,34011818036,Cájar,0,2020,-2020,CITS,2014-2022
Granada,34011818070,Dúdar,0,2020,-2020,CITS,2014-2022
Granada,34011818145,Ogíjares,0,2020,-2020,CITS,2014-2022
Granada,34011818193,"Zubia, La",0,2020,-2020,CITS,2014-2022
Lleida,34092525206,"Soleràs, El",0,2020,-2020,CITS,2014-2022
Madrid,34132828090,Moralzarzal,0,2020,-2020,CITS,2014-2022
Málaga,34012929012,Álora,0,2020,-2020,CITS,2014-2022
Málaga,34012929023,Benahavís,0,2020,-2020,CITS,2014-2022
Málaga,34012929038,Cártama,0,2020,-2020,CITS,2014-2022
Málaga,34012929042,Coín,0,2020,-2020,CITS,2014-2022
Málaga,34012929079,Periana,0,2020,-2020,CITS,2014-2022
Sevilla,34014141047,Gines,0,2020,-2020,CITS,2014-2022
Barcelona,34090808244,Santa Coloma de Cervelló,2007,2020,-13,FSUR,2014-2022
Barcelona,34090808115,Martorelles,2008,2020,-12,FSUR,2014-2022
Barcelona,34090808281,Teià,2008,2020,-12,FSUR,2014-2022
Barcelona,34090808256,Santa Maria de Martorelles,2009,2020,-11,FSUR,2014-2022
Barcelona,34090808025,"Bruc, El",2010,2020,-10,FSUR,2014-2022
Barcelona,34090808042,Cànoves i Samalús,2010,2020,-10,FSUR,2014-2022
Barcelona,34090808063,Castellolí,2010,2020,-10,FSUR,2014-2022
Tarragona,34094343043,"Catllar, El",2010,2020,-10,FSUR,2014-2022
Barcelona,34090808140,Navarcles,2011,2020,-9,FSUR,2014-2022
Barcelona,34090808218,Sant Joan de Vilatorrada,2011,2020,-9,FSUR,2014-2022
Girona,34091717044,Cassà de la Selva,2011,2020,-9,FSUR,2014-2022
Girona,34091717083,Hostalric,2011,2020,-9,FSUR,2014-2022
Tarragona,34094343074,Llorenç del Penedès,2011,2020,-9,FSUR,2014-2022
Tarragona,34094343140,Santa Oliva,2011,2020,-9,FSUR,2014-2022
Barcelona,34090808191,Sallent,2012,2020,-8,FSUR,2014-2022
Girona,34091717137,Porqueres,2012,2020,-8,FSUR,2014-2022
Tarragona,34094343033,Botarell,2012,2020,-8,FSUR,2014-2022
Tarragona,34094343907,"Canonja, La",2012,2020,-8,FSUR,2014-2022
Tarragona,34094343109,"Pobla de Mafumet, La",2012,2020,-8,FSUR,2014-2022
Girona,34091717026,Borrassà,2013,2020,-7,FSUR,2014-2022
Barcelona,34090808207,Sant Esteve de Palautordera,2014,2020,-6,FSUR,2014-2022
Castellón/Castelló,34101212082,Nules,2014,2020,-6,FSUR,2014-2022
Girona,34091717025,Bordils,2014,2020,-6,FSUR,2014-2022
Girona,34091717040,Canet d'Adri,2014,2020,-6,FSUR,2014-2022
Girona,34091717189,"Cellera de Ter, La",2014,2020,-6,FSUR,2014-2022
Girona,34091717198,Torroella de Fluvià,2014,2020,-6,FSUR,2014-2022
Granada,34011818093,Gualchos,2014,2020,-6,FSUR,2014-2022
Murcia,34143030037,Torre-Pacheco,2014,2020,-6,FSUR,2014-2022
Alicante/Alacant,34100303115,Sagra,2015,2020,-5,FSUR,2014-2022
Almería,34010404035,Cuevas del Almanzora,2015,2020,-5,FSUR,2014-2022
"Balears, Illes",34040707018,Deià,2015,2020,-5,FSUR,2014-2022
"Balears, Illes",34040707063,Valldemossa,2015,2020,-5,FSUR,2014-2022
Girona,34091717085,Jafre,2015,2020,-5,FSUR,2014-2022
Huesca,34022222048,Barbastro,2016,2020,-4,FSUR,2014-2022
Murcia,34143030007,Alguazas,2016,2020,-4,FSUR,2014-2022
Valencia/València,34104646029,Algemesí,2016,2020,-4,FSUR,2014-2022
Valencia/València,34104646213,Requena,2016,2020,-4,FSUR,2014-2022
Valencia/València,34104646233,Sollana,2016,2020,-4,FSUR,2014-2022
Valencia/València,34104646146,Xeresa,2016,2020,-4,FSUR,2014-2022
Almería,34010404052,Huércal de Almería,2017,2020,-3,FSUR,2014-2022
"Balears, Illes",34040707065,Vilafranca de Bonany,2017,2020,-3,FSUR,2014-2022
Barcelona,34090808138,Moià,2017,2020,-3,FSUR,2014-2022
Cádiz,34011111008,"Barrios, Los",2017,2020,-3,FSUR,2014-2022
Bizkaia,34164848013,Barakaldo,2017,2020,-3,FSUR,2014-2022
Girona,34091717153,Rupià,2018,2020,-2,FSUR,2014-2022
Lleida,34092525058,"Borges Blanques, Les",2018,2020,-2,FSUR,2014-2022
Madrid,34132828123,Rivas-Vaciamadrid,2018,2020,-2,FSUR,2014-2022
Madrid,34132828167,Velilla de San Antonio,2018,2020,-2,FSUR,2014-2022
Alicante/Alacant,34100303008,Alcoleja,2019,2020,-1,FSUR,2014-2022
Alicante/Alacant,34100303009,Alcoi/Alcoy,2019,2020,-1,FSUR,2014-2022
Alicante/Alacant,34100303019,Aspe,2019,2020,-1,FSUR,2014-2022
Alicante/Alacant,34100303083,Xixona/Jijona,2019,2020,-1,FSUR,2014-2022
"Balears, Illes",34040707023,Ferreries,2019,2020,-1,FSUR,2014-2022
Barcelona,34090808278,Taradell,2019,2020,-1,FSUR,2014-2022
Castellón/Castelló,34101212013,Arañuel,2019,2020,-1,FSUR,2014-2022
Lleida,34092525234,Tremp,2019,2020,-1,FSUR,2014-2022
Murcia,34143030019,Cieza,2019,2020,-1,FSUR,2014-2022
"Balears, Illes",34040707028,Lloret de Vistalegre,2020,2020,0,SIM,2014-2022
Barcelona,34090808268,Cercs,2020,2020,0,SIM,2014-2022
Barcelona,34090808137,Montseny,2020,2020,0,SIM,2014-2022
Gipuzkoa,34162020036,Hondarribia,2020,2020,0,SIM,2014-2022
Lleida,34092525149,Oliana,2020,2020,0,SIM,2014-2022
Bizkaia,34164848036,Galdakao,2020,2020,0,SIM,2014-2022
Gipuzkoa,34162020063,Oiartzun,2021,2020,1,CITS,2014-2022
Cádiz,34011111028,Puerto Real,2022,2020,2,CITS,2014-2022
Cádiz,34011111014,Conil de la Frontera,2023,2020,3,CITS,2014-2022
Cádiz,34011111020,Jerez de la Frontera,2023,2020,3,CITS,2014-2022
Lleida,34092525052,Bellvís,2023,2020,3,CITS,2014-2022
Albacete,34080202025,Caudete,0,2019,-2019,CITS,2014-2022
Girona,34091717147,Ripoll,0,2019,-2019,CITS,2014-2022
Jaén,34012323055,Linares,0,2019,-2019,CITS,2014-2022
Málaga,34012929044,Comares,0,2019,-2019,CITS,2014-2022
Valencia/València,34104646249,Utiel,0,2019,-2019,CITS,2014-2022
Bizkaia,34164848059,Mañaria,0,2019,-2019,CITS,2014-2022
Girona,34091717124,Pals,2008,2019,-11,FSUR,2014-2022
Girona,34091717089,Llagostera,2009,2019,-10,FSUR,2014-2022
